shipment_id,order_id,vehicle_id,scheduled_delivery,actual_delivery,delivery_cost
484,1373,18,2023-09-10,2023-09-11,260.0020980482534
485,2291,70,2023-11-20,2023-11-21,369.11502270607195
486,3457,47,2023-06-12,2023-06-15,151.1359850101903
487,4113,17,2023-06-05,2023-06-08,456.1385080824964
488,680,89,2023-08-08,2023-08-09,22.443914835910356
489,52,6,2023-01-22,2023-01-22,402.7945308413522
490,3052,82,2023-04-28,2023-05-01,327.1966249527021
491,1902,10,2023-05-02,2023-05-02,324.8987445228707
492,949,42,2023-06-12,2023-06-11,112.08852233535909
493,2655,44,2023-09-04,2023-09-03,265.67558459941085
494,3488,72,2023-04-04,2023-04-03,149.11564498095655
495,2330,67,2023-09-26,2023-09-29,197.70310371409775
496,4805,80,2023-09-09,2023-09-09,254.79638831255346
497,1820,55,2023-08-18,2023-08-20,362.4867838266058
498,2398,83,2023-07-31,2023-07-31,375.9810546272921
499,1063,47,2023-09-21,2023-09-21,460.4281406158866
500,2359,27,2023-02-05,2023-02-08,117.03493300556042
501,1417,91,2023-10-06,2023-10-05,371.15262609366795
502,1560,9,2023-03-06,2023-03-06,307.2238264990909
503,59,81,2023-06-06,2023-06-09,55.376002258825295
504,3090,95,2023-01-05,2023-01-04,264.5993918920066
505,3403,34,2023-09-08,2023-09-08,109.93894667623073
506,4529,60,2023-06-26,2023-06-25,270.9314253991766
507,3864,52,2023-09-23,2023-09-22,335.9270802397539
508,1450,24,2023-06-29,2023-07-01,237.48810065698578
509,2133,96,2023-07-05,2023-07-08,317.58991919576266
510,3964,18,2023-07-14,2023-07-14,432.74148985666943
511,268,42,2023-03-14,2023-03-17,54.2146893617123
512,3716,49,2023-12-03,2023-12-06,128.13358409317254
513,838,51,2023-01-28,2023-01-31,435.82487530268526
514,3601,16,2023-11-27,2023-11-29,96.01900682619026
515,3746,88,2023-04-21,2023-04-21,227.02017147640663
516,1780,73,2023-12-02,2023-12-05,483.6439093292708
517,240,42,2023-04-04,2023-04-04,86.0439081680592
518,4644,79,2023-04-20,2023-04-22,441.96376795980603
519,826,94,2023-08-07,2023-08-08,332.05108030434735
520,4794,10,2023-11-24,2023-11-25,125.77331111607576
521,4511,19,2023-05-02,2023-05-02,169.3002313384908
522,2980,90,2023-05-06,2023-05-09,429.29250000652377
523,4426,27,2023-06-13,2023-06-16,470.45110271088845
524,2186,54,2023-03-04,2023-03-06,365.14517080677433
525,3794,95,2023-09-10,2023-09-10,89.1652275326736
526,3221,38,2023-05-07,2023-05-06,289.81142150600135
527,2139,33,2023-10-23,2023-10-25,309.49429162286617
528,955,24,2023-08-17,2023-08-20,414.18583106616506
529,4770,57,2023-01-02,2023-01-02,289.81117267476003
530,3606,9,2023-03-24,2023-03-23,172.24376611992554
531,4882,60,2023-09-27,2023-09-29,362.1946632499353
532,1756,63,2023-12-29,2023-12-30,77.7549297660104
533,4574,67,2023-05-05,2023-05-05,83.12739300547837
534,808,18,2023-07-06,2023-07-08,367.309513370596
535,445,71,2023-04-07,2023-04-07,28.45198439696447
536,365,34,2023-10-11,2023-10-13,307.2241830625242
537,3815,67,2023-09-15,2023-09-18,433.1752870140332
538,3592,45,2023-12-17,2023-12-17,349.72660856389064
539,3050,86,2023-09-21,2023-09-22,100.48154023312004
540,4383,51,2023-02-01,2023-01-31,108.9776451028521
541,2279,39,2023-05-01,2023-05-03,326.2493529929581
542,4692,74,2023-06-14,2023-06-13,235.50523819431757
543,2842,21,2023-04-18,2023-04-21,450.28447080391123
544,767,3,2023-03-18,2023-03-21,92.06523538990355
545,4808,96,2023-06-28,2023-06-27,55.31277886306809
546,1629,62,2023-05-22,2023-05-25,104.49712505770796
547,1609,1,2023-10-23,2023-10-25,496.16743006070953
548,678,27,2023-12-18,2023-12-21,254.93396860014883
549,4987,15,2023-03-16,2023-03-18,33.72406676644409
550,1237,94,2023-03-19,2023-03-18,111.55035344606806
551,968,88,2023-12-25,2023-12-27,210.95464124240635
552,1144,7,2023-02-28,2023-03-03,387.97468390725794
553,732,15,2023-02-27,2023-03-01,207.32118205135842
554,1061,24,2023-01-22,2023-01-21,312.57890152647076
555,262,58,2023-03-11,2023-03-12,334.24166011708996
556,4335,98,2023-08-13,2023-08-13,106.99615227793646
557,1754,5,2023-05-31,2023-06-03,104.29784105278394
558,3116,44,2023-04-17,2023-04-20,16.57044338856066
559,1466,59,2023-11-30,2023-12-01,390.5578905737879
560,849,20,2023-05-25,2023-05-25,59.224750654021065
561,2331,3,2023-10-13,2023-10-15,316.42071259886046
562,1152,44,2023-01-05,2023-01-08,335.8125071976575
563,1103,20,2023-11-02,2023-11-03,194.03269896742427
564,141,76,2023-04-10,2023-04-11,497.337873385559
565,2867,93,2023-07-14,2023-07-13,407.12765949692505
566,11,28,2023-12-08,2023-12-11,302.13934681688994
567,1051,100,2023-12-22,2023-12-25,253.313450094401
568,140,100,2023-02-19,2023-02-19,484.7538984740512
569,972,19,2023-05-22,2023-05-22,217.69243954295467
570,2942,71,2023-06-17,2023-06-20,189.67839829482645
571,2515,98,2023-03-08,2023-03-08,424.70763357915473
572,2125,10,2023-03-21,2023-03-20,79.01445556543021
573,3948,7,2023-08-05,2023-08-04,187.29306415455835
574,1327,62,2023-04-29,2023-05-02,252.47997400303242
575,495,22,2023-11-03,2023-11-06,40.1440947288732
576,700,56,2023-08-07,2023-08-10,20.966392249220277
577,1870,17,2023-03-06,2023-03-07,270.2131280194684
578,877,44,2023-06-13,2023-06-14,476.92808563550585
579,1300,88,2023-11-20,2023-11-19,118.7000846385098
580,2339,5,2023-05-08,2023-05-07,71.10039456383484
581,2976,52,2023-09-12,2023-09-15,457.96121207268624
582,3699,48,2023-08-05,2023-08-06,315.2241407468346
583,3039,57,2023-10-30,2023-10-31,192.26520143204453
584,3483,23,2023-05-07,2023-05-08,244.9900338975607
585,872,18,2023-05-09,2023-05-11,222.7505871008239
586,906,6,2023-10-12,2023-10-11,386.88686831347417
587,4213,16,2023-01-20,2023-01-20,23.056252412404113
588,3380,71,2023-04-28,2023-04-27,230.16962882379283
589,2263,98,2023-02-16,2023-02-18,89.31843495119051
590,4230,6,2023-10-06,2023-10-05,263.257443291991
591,3001,58,2023-02-24,2023-02-24,300.4462140421286
592,887,44,2023-12-27,2023-12-26,237.09311411807792
593,1602,66,2023-01-22,2023-01-24,231.95193342727836
594,2020,7,2023-08-25,2023-08-25,172.74825281692077
595,392,37,2023-07-04,2023-07-07,477.4048832432808
596,4031,39,2023-04-13,2023-04-15,95.74050691694667
597,1611,4,2023-01-09,2023-01-12,223.19708599929265
598,2859,69,2023-09-28,2023-09-29,228.94171676557593
599,3519,77,2023-05-10,2023-05-12,24.545182512963756
600,988,72,2023-01-03,2023-01-04,107.49275050969253
601,1642,78,2023-07-26,2023-07-26,413.0668691309866
602,3601,33,2023-08-12,2023-08-14,224.03633798185442
603,1220,11,2023-06-30,2023-07-03,41.39652950362711
604,1971,18,2023-12-25,2023-12-27,19.300494087647408
605,472,35,2023-07-26,2023-07-28,218.5261369428181
606,2545,43,2023-11-17,2023-11-20,22.217356711604175
607,556,15,2023-01-26,2023-01-28,298.3720005897455
608,3829,16,2023-05-10,2023-05-09,19.627450011827833
609,2152,75,2023-05-01,2023-05-04,386.4536217698718
610,4523,9,2023-10-16,2023-10-17,291.3427382073043
611,2581,32,2023-12-08,2023-12-07,165.16629520344932
612,1411,6,2023-05-11,2023-05-14,308.33611597046
613,311,76,2023-06-02,2023-06-05,412.6387149355102
614,3236,78,2023-09-28,2023-09-30,323.0519818485048
615,534,26,2023-08-26,2023-08-29,225.11849936638993
616,986,54,2023-07-15,2023-07-18,282.7055872042053
617,2398,14,2023-07-30,2023-08-01,478.171503534858
618,1217,28,2023-09-06,2023-09-07,476.7477193032283
619,3974,62,2023-10-20,2023-10-21,131.63848507640097
620,1428,98,2023-06-15,2023-06-17,99.67751326678956
621,4223,86,2023-10-30,2023-11-02,151.66188199522588
622,4657,15,2023-11-09,2023-11-11,405.4365696548196
623,549,92,2023-05-16,2023-05-16,442.87824661348486
624,1144,4,2023-04-20,2023-04-22,34.98058969251741
625,3775,70,2023-03-29,2023-03-28,53.62118096100939
626,450,21,2023-12-05,2023-12-04,319.10406942361783
627,2126,13,2023-10-07,2023-10-06,125.25325984503863
628,4683,66,2023-11-01,2023-11-04,443.6259767904515
629,4790,58,2023-03-17,2023-03-16,50.91538949493716
630,3641,3,2023-10-03,2023-10-06,316.7207306470515
631,2374,85,2023-09-18,2023-09-17,409.5062444505899
632,579,70,2023-07-24,2023-07-25,159.015897975869
633,1133,21,2023-03-03,2023-03-05,473.93353336518175
634,2917,67,2023-09-20,2023-09-20,289.8329379528719
635,3608,65,2023-07-11,2023-07-13,466.9284158621108
636,4417,23,2023-02-01,2023-01-31,137.15533267443283
637,384,54,2023-08-31,2023-09-01,241.90487575997543
638,768,24,2023-04-07,2023-04-09,286.0802567877824
639,2454,77,2023-07-26,2023-07-25,384.65867964548227
640,689,21,2023-09-19,2023-09-21,340.42682677805163
641,4837,35,2023-03-26,2023-03-29,338.5020477883705
642,4585,65,2023-03-19,2023-03-21,365.84066754994325
643,3213,75,2023-12-10,2023-12-12,335.64587921902836
644,410,35,2023-01-23,2023-01-26,183.7742103068177
645,966,34,2023-02-15,2023-02-18,217.52616886140083
646,2905,55,2023-01-23,2023-01-25,450.79762369696437
647,2033,23,2023-09-07,2023-09-08,340.35430422383376
648,4532,72,2023-04-25,2023-04-26,364.20400123983285
649,2901,14,2023-08-24,2023-08-27,400.95344953914525
650,3262,24,2023-05-30,2023-05-29,443.5360602015699
651,3455,90,2023-11-24,2023-11-25,419.1924357325893
652,3083,50,2023-10-07,2023-10-07,362.9739164543701
653,3517,4,2023-05-17,2023-05-19,260.7333026310272
654,1243,9,2023-08-16,2023-08-15,84.94513515240132
655,2770,14,2023-07-17,2023-07-17,88.30554873347936
656,2913,75,2023-05-05,2023-05-07,144.8564435234936
657,4479,17,2023-01-01,2023-01-04,484.15401660797346
658,1819,35,2023-10-01,2023-10-03,271.02468662989907
659,4111,30,2023-11-11,2023-11-10,441.3637953519451
660,1127,34,2023-07-22,2023-07-24,84.15596124076578
661,4319,57,2023-11-05,2023-11-08,43.39343159055764
662,181,80,2023-02-02,2023-02-01,156.95084464690083
663,1757,15,2023-10-28,2023-10-28,185.29608520849607
664,4913,82,2023-03-25,2023-03-25,360.22003896248304
665,885,30,2023-04-20,2023-04-22,362.66008093759353
666,4,44,2023-04-06,2023-04-06,31.4575220643864
667,2085,42,2023-10-12,2023-10-15,56.25382368488655
668,2724,100,2023-12-25,2023-12-24,455.90478137978124
669,2952,36,2023-06-04,2023-06-06,80.87583458773446
670,1021,79,2023-02-19,2023-02-21,165.76300083577647
671,259,25,2023-12-23,2023-12-24,144.06404617313243
672,4647,54,2023-07-25,2023-07-24,240.32264433984972
673,3967,96,2023-02-03,2023-02-06,72.12086799066776
674,2120,77,2023-10-03,2023-10-06,378.973998932871
675,343,70,2023-10-05,2023-10-04,434.48638898391476
676,3783,71,2023-03-16,2023-03-15,143.03430973748513
677,3628,35,2023-07-31,2023-08-03,425.417543110888
678,857,29,2023-06-17,2023-06-20,100.50690472399587
679,3232,81,2023-07-12,2023-07-13,277.4983589118026
680,4411,80,2023-05-08,2023-05-11,203.9555077349756
681,4502,57,2023-06-09,2023-06-12,196.7695841784662
682,2559,89,2023-02-16,2023-02-17,176.73964640716144
683,2140,41,2023-12-04,2023-12-03,64.21653047812906
684,1105,93,2023-11-03,2023-11-03,38.7081586864669
685,3914,47,2023-05-07,2023-05-09,445.6853722813403
686,365,45,2023-02-28,2023-02-27,242.49560705212576
687,3461,88,2023-02-01,2023-02-01,417.93677026065586
688,4406,97,2023-10-12,2023-10-14,111.49935294994656
689,2576,32,2023-07-30,2023-07-30,59.004073233807176
690,4746,34,2023-06-17,2023-06-18,303.75198488941464
691,3105,63,2023-01-04,2023-01-03,22.13886790810168
692,4690,39,2023-03-11,2023-03-12,269.8728979820358
693,4755,33,2023-04-02,2023-04-01,153.7255074161972
694,3083,49,2023-12-16,2023-12-17,394.9033951944449
695,4561,79,2023-08-11,2023-08-13,253.77668932918866
696,410,42,2023-08-12,2023-08-13,89.29634621019648
697,2546,41,2023-08-05,2023-08-06,250.1143586678094
698,3630,44,2023-10-03,2023-10-02,289.8929731607767
699,2528,99,2023-06-13,2023-06-13,104.22088379276657
700,4149,78,2023-01-15,2023-01-17,74.1193568619575
701,3028,34,2023-07-27,2023-07-29,393.8067624277994
702,1510,99,2023-08-03,2023-08-04,353.2932262249538
703,444,14,2023-07-23,2023-07-24,305.7887267175143
704,2843,30,2023-01-28,2023-01-27,350.44835110484473
705,3486,21,2023-04-06,2023-04-05,95.7048753988471
706,2410,24,2023-08-20,2023-08-22,482.5236467410889
707,3919,89,2023-12-03,2023-12-05,162.20196997080507
708,1101,98,2023-06-11,2023-06-14,42.99281262733282
709,228,14,2023-02-10,2023-02-10,147.65599710851214
710,819,12,2023-07-10,2023-07-13,409.489900385642
711,2058,69,2023-09-22,2023-09-24,496.7530180468009
712,51,98,2023-10-02,2023-10-01,63.09044728090472
713,4824,67,2023-07-22,2023-07-24,358.37385581673504
714,4578,17,2023-04-11,2023-04-10,94.71568594233236
715,4879,46,2023-08-16,2023-08-15,466.1828299830695
716,2239,58,2023-03-11,2023-03-13,398.3388759861133
717,1345,82,2023-08-06,2023-08-05,82.16462528645218
718,909,22,2023-01-28,2023-01-28,269.0933250866977
719,1875,95,2023-09-03,2023-09-04,121.70821324542922
720,2833,90,2023-10-29,2023-10-31,434.5352049079083
721,4361,7,2023-08-25,2023-08-28,181.67366115089078
722,1383,48,2023-05-16,2023-05-19,95.66592940527082
723,1048,16,2023-12-10,2023-12-13,350.41090069768944
724,1906,65,2023-06-16,2023-06-17,187.39429742462033
725,2199,7,2023-01-17,2023-01-19,134.68769356382268
726,3010,37,2023-11-30,2023-12-02,175.88420974080324
727,1194,26,2023-02-09,2023-02-08,78.5724147616887
728,1586,20,2024-01-01,2024-01-03,149.87832111997866
729,4402,79,2023-09-09,2023-09-12,369.3855174604316
730,696,58,2023-08-13,2023-08-15,384.43706446198496
731,1990,86,2023-05-31,2023-05-31,249.74975267919382
732,252,25,2023-10-12,2023-10-15,195.95841680236654
733,1391,10,2023-09-01,2023-09-02,359.966220380229
734,4448,8,2023-02-04,2023-02-07,394.17870163650946
735,2023,6,2023-05-11,2023-05-12,360.23151055959914
736,1593,5,2023-07-17,2023-07-20,497.2216792291762
737,1881,42,2023-10-07,2023-10-10,416.5743213963874
738,2186,80,2023-04-28,2023-04-29,425.40752621340755
739,2504,2,2023-01-19,2023-01-18,262.20408598982203
740,3247,57,2023-08-31,2023-09-03,150.43680989706814
741,549,55,2023-06-26,2023-06-26,146.63852911077646
742,2084,86,2023-07-04,2023-07-05,138.32490853573205
743,439,69,2023-04-18,2023-04-21,440.71401020288135
744,541,61,2023-11-05,2023-11-08,116.54692039389056
745,4526,14,2023-01-08,2023-01-09,128.05254731616526
746,4881,16,2023-03-17,2023-03-20,233.6817293656546
747,4116,66,2023-12-05,2023-12-06,438.32539747688674
748,3163,80,2023-10-18,2023-10-21,218.53662888857923
749,4804,68,2023-09-21,2023-09-21,443.55161722373333
750,4906,8,2023-06-06,2023-06-07,245.8080204099404
751,1089,62,2023-02-23,2023-02-24,421.475380213655
752,1127,33,2023-07-12,2023-07-12,27.850301988494923
753,734,94,2023-11-03,2023-11-06,376.37250618724806
754,3124,91,2023-05-10,2023-05-10,141.2218122540308
755,1669,72,2023-11-29,2023-11-29,300.27251854740024
756,1334,67,2023-05-01,2023-05-01,288.32645563968197
757,846,20,2023-02-27,2023-03-02,254.98489681438312
758,3211,21,2023-10-18,2023-10-18,491.8686630910427
759,4236,66,2023-01-26,2023-01-29,282.95246483996726
760,1738,22,2023-03-16,2023-03-15,31.943229361958938
761,959,2,2023-04-05,2023-04-05,96.10728215867424
762,18,3,2023-02-02,2023-02-05,199.11051061780356
763,3556,49,2023-02-28,2023-02-27,455.9199681475925
764,4161,81,2023-11-02,2023-11-05,460.57968261091935
765,3940,92,2023-07-17,2023-07-16,15.490000608512034
766,685,38,2023-04-07,2023-04-08,198.02078917966182
767,762,37,2023-02-01,2023-02-01,449.89312358935126
768,2371,41,2023-11-29,2023-11-29,324.1651086678253
769,697,76,2023-09-19,2023-09-18,395.22270587435395
770,2264,54,2023-10-09,2023-10-09,105.54383146973177
771,2535,53,2023-10-29,2023-10-30,417.7081876350774
772,801,5,2023-01-02,2023-01-02,369.33427124333673
773,139,59,2023-07-26,2023-07-26,11.719071800474461
774,2286,43,2023-10-29,2023-10-31,224.39208871651186
775,611,43,2023-01-11,2023-01-10,223.59671273899752
776,3195,55,2023-05-18,2023-05-17,46.17461596720316
777,3220,48,2023-06-03,2023-06-02,357.3897963333515
778,1842,37,2023-01-01,2023-01-03,275.41038363222924
779,824,52,2023-11-11,2023-11-14,141.74363582200334
780,3846,6,2023-09-25,2023-09-28,17.371753006944633
781,4602,98,2023-04-10,2023-04-12,215.64830548044318
782,1658,38,2023-10-11,2023-10-11,195.18111677322503
783,4649,73,2023-11-15,2023-11-17,88.05975020172438
784,4972,59,2023-01-08,2023-01-11,124.69912249273393
785,3551,72,2023-10-12,2023-10-15,449.8759871072079
786,4635,16,2023-08-30,2023-09-02,497.55318831088255
787,3976,79,2023-02-07,2023-02-08,25.011088935940826
788,4845,55,2023-04-03,2023-04-04,232.2318052761819
789,636,73,2023-08-21,2023-08-23,21.453079355318764
790,4872,31,2023-03-06,2023-03-05,472.20132814808176
791,1088,56,2023-12-26,2023-12-27,232.7305426161167
792,4277,74,2023-10-14,2023-10-14,196.2688077032517
793,2480,11,2023-10-11,2023-10-10,382.9156903353927
794,4683,48,2023-03-13,2023-03-12,394.142891361437
795,2960,43,2023-09-19,2023-09-20,486.04255787354026
796,965,59,2023-09-07,2023-09-09,152.4857914892771
797,740,86,2023-03-12,2023-03-14,155.4309511832693
798,4933,24,2023-02-08,2023-02-07,275.4872266185089
799,4518,19,2023-05-24,2023-05-23,308.1903190110426
800,4852,52,2023-03-12,2023-03-14,140.47285397904227
801,1333,19,2023-11-05,2023-11-07,173.7910389228993
802,4814,10,2023-08-19,2023-08-18,407.4697524793084
803,2166,93,2023-07-07,2023-07-08,458.96143708099623
804,863,71,2023-06-27,2023-06-28,192.69572092735928
805,372,41,2023-08-11,2023-08-14,71.94533207576129
806,4735,19,2023-03-06,2023-03-07,253.5030317079069
807,1,91,2023-10-22,2023-10-21,469.66749988358833
808,408,9,2023-11-20,2023-11-22,117.58307317955025
809,2804,53,2023-05-21,2023-05-20,235.08549693317536
810,1731,18,2023-05-23,2023-05-25,496.0209412651986
811,4122,21,2023-10-14,2023-10-17,170.7681943836647
812,2294,1,2023-01-30,2023-01-29,247.88265880110575
813,4233,24,2023-03-24,2023-03-25,361.36761212189305
814,1970,12,2023-03-11,2023-03-13,45.51911533510811
815,4443,99,2023-07-11,2023-07-10,245.92045904916847
816,483,45,2023-10-15,2023-10-14,54.81874307187377
817,4706,48,2023-01-01,2023-01-04,97.22012507529439
818,3800,14,2023-12-03,2023-12-02,164.34185095955127
819,3502,11,2023-01-23,2023-01-24,121.43225598359173
820,3610,7,2023-10-19,2023-10-19,107.80868956064111
821,269,60,2023-02-06,2023-02-08,300.88773365181646
822,121,1,2023-09-05,2023-09-06,453.96496819946105
823,710,65,2023-10-21,2023-10-22,285.26944539378945
824,2681,90,2023-05-31,2023-05-31,407.25680199616596
825,1154,73,2023-09-25,2023-09-27,212.47013710899694
826,4550,74,2023-04-20,2023-04-22,178.86075052944926
827,4876,33,2023-05-23,2023-05-25,385.3356426703026
828,3387,94,2023-02-15,2023-02-18,398.5854516421681
829,4217,19,2023-08-31,2023-08-31,404.3390061879066
830,4411,11,2023-04-20,2023-04-19,27.40561981745283
831,2723,6,2023-03-20,2023-03-21,389.5947663122815
832,3304,29,2023-12-17,2023-12-17,43.67316215823076
833,2432,28,2023-07-04,2023-07-06,135.45645465529537
834,1983,44,2023-03-19,2023-03-21,269.67044405365726
835,3323,35,2023-10-07,2023-10-09,29.069718533848505
836,3517,58,2023-04-10,2023-04-13,278.49730772766765
837,2060,39,2023-10-05,2023-10-08,105.6636474140704
838,2488,23,2023-06-12,2023-06-12,197.48628922818074
839,2441,52,2023-03-12,2023-03-15,33.24209274437783
840,2737,7,2023-08-17,2023-08-19,464.23587199734976
841,411,51,2023-07-04,2023-07-06,313.73856816013256
842,2888,11,2023-07-06,2023-07-08,88.13332379560981
843,4625,24,2023-01-05,2023-01-08,26.667008735333766
844,2731,99,2023-06-16,2023-06-15,30.82753383933308
845,2536,94,2023-01-15,2023-01-18,59.84118123238366
846,1914,13,2023-02-12,2023-02-11,236.7228613917939
847,4158,50,2023-02-18,2023-02-21,493.2773055618424
848,157,19,2023-06-18,2023-06-19,355.0382050260189
849,3647,88,2023-07-19,2023-07-18,346.5014323914172
850,1452,22,2023-11-21,2023-11-20,209.00022388527174
851,3039,30,2023-06-11,2023-06-12,352.3299727651732
852,682,88,2023-04-01,2023-03-31,447.55471773832716
853,1108,24,2023-08-13,2023-08-14,394.61745075139595
854,4636,46,2023-01-31,2023-01-30,87.3752517354971
855,3422,98,2023-12-25,2023-12-24,48.68055572031955
856,910,44,2023-04-20,2023-04-20,454.18774336925753
857,2843,84,2023-12-18,2023-12-21,137.21853834149036
858,2784,5,2023-08-13,2023-08-14,31.47468453923015
859,4034,13,2023-08-15,2023-08-15,423.8171565031723
860,3799,77,2023-10-09,2023-10-08,466.067660699741
861,4833,87,2023-07-07,2023-07-06,457.59309055651585
862,539,7,2023-01-05,2023-01-07,151.04435681642877
863,1772,39,2023-01-07,2023-01-07,348.11439349993003
864,4743,16,2023-01-02,2023-01-03,180.62280529564381
865,258,28,2023-08-08,2023-08-07,258.1763198202221
